id,meanWi_before1970,meanSu_before1970,meanWi_after1990,meanSu_after1990,lat,long,elev
2247,4.219555556,16.00066667,4.783333333,16.64927536,48.72,-122.51,5
2248,3.962564103,16.3862069,4.754166667,17.0115942,48.98,-122.79,18
2249,3.410416667,15.9452381,4.357017544,16.38888889,47.17,-122,209
2250,1.279393939,13.90493827,2.384666667,14.60666667,47.41,-121.76,476
2251,3.271957672,15.80081967,3.837878788,16.68666667,46.72,-122.95,56
2252,2.512121212,15.70692308,3.561333333,16.64133333,48.97,-122.33,20
2253,-2.342937853,16.46783626,-1.549242424,17.66018519,47.19,-120.95,585
2254,-2.589285714,18.66904762,-1.251388889,19.70793651,48.55,-117.9,475
2255,-4.676666667,17.5478836,-3.464102564,17.44074074,48.55,-119.75,707
2257,-4.757309942,16.30565476,-2.772463768,16.83550725,47.65,-118.15,744
2258,0.832876712,19.38571429,1.849333333,20.00075758,46.32,-118,475
2259,-2.371256039,18.31363636,-0.906349206,19.02857143,46.97,-120.54,451
2260,4.646014493,16.20666667,5.240277778,17.34393939,47.98,-122.19,18
2261,3.509821429,14.11089744,4.401333333,15.1826087,47.96,-124.35,107
2262,-0.879310345,17.43962264,0.483974359,18.66439394,45.81,-120.84,500
2263,1.654301075,22.52848485,3.167948718,23.39266667,46.21,-119.1,119
2264,5.131707317,12.86458333,6.211805556,14.35625,46.37,-124.04,8
2266,5.392083333,17.88119658,6.178472222,18.5826087,46.15,-122.92,4
2267,3.275786164,15.858,4.245454545,16.39621212,47.14,-122.26,177
2268,-3.594444444,18.62607527,-1.628,18.90378788,48.91,-117.81,424
2269,-3.011197917,18.36957672,-1.738,18.78939394,47.33,-118.7,466
2271,-0.648387097,17.52988506,1.056521739,18.86746032,46.47,-117.59,579
2272,4.150456621,13.80190476,4.572222222,14.75490196,48.11,-123.43,27
2273,4.677294686,15.2818408,5.571875,16.07708333,48.12,-122.76,31
2275,4.236363636,14.44384615,4.826923077,15.264,46.65,-123.73,9
2277,-0.691441441,17.282,0.302777778,18.71666667,47.09,-117.59,593
2278,5.440277778,17.5647343,6.177083333,18.36190476,47.65,-122.3,6
2279,3.662328767,15.89833333,5.038888889,16.67192982,48.5,-122.24,18
2280,4.349516908,17.13112745,5.34375,16.96444444,47.54,-121.84,134
2281,-2.126623377,18.63030303,-1.08974359,19.69930556,47.62,-117.53,717
2282,-1.320512821,17.96636905,-0.96,19.34855072,48.35,-120.73,387
2283,-0.686666667,19.38171296,0.387681159,20.01884058,46.32,-120.01,228
2284,3.093777778,16.91666667,4.455072464,17.62348485,45.68,-122.65,64
2286,-4.586936937,17.80917874,-4.288888889,18.94583333,47.65,-120.07,799
2287,-0.651020408,21.67312925,0.651388889,22.24920635,47.42,-120.32,195
2288,-3.784180791,17.07570621,-2.4,18.12575758,47.76,-118.68,680
2289,-6.165123457,18.29019608,-4.323611111,18.24126984,48.45,-120.19,535
2290,0.719555556,21.40597015,0.921153846,21.90666667,38.98,-80.22,444
2291,-0.050980392,22.12933333,0.886363636,21.63333333,39.2,-81.16,232
2292,0.876444444,22.44606481,1.612666667,22.47986111,38.93,-80.83,216
2294,-0.434153005,20.65638889,0.048717949,21.28263889,39.54,-80.46,335
2295,0.35518018,22.88356808,1.222,23.28560606,39.4,-77.98,163
2296,-0.8828125,20.10687831,-0.392424242,20.4547619,39.1,-79.67,557
2297,-0.488700565,19.49415205,-0.171929825,19.49912281,38.67,-80.2,878
2298,2.87244898,22.37056738,1.770512821,22.41133333,37.57,-81.54,390
2300,-0.183098592,21.9052381,0.044444444,22.22916667,40.28,-80.61,201
2302,2.079947917,23.14096045,2.468181818,23.35757576,38.53,-81.92,186
2303,-9.852222222,17.80861111,-7.059722222,17.92222222,46.58,-90.97,198
2304,-10.32746479,17.63357143,-10.24285714,18.05,44.86,-88.99,329
2305,-6.233333333,21.2127451,-5.327777778,21.24545455,42.62,-89.39,241
2306,-6.628070175,20.41345029,-5.828431373,20.64047619,42.67,-90.12,293
2308,-9.315254237,19.45258621,-7.184057971,19.74920635,44.12,-89.53,332
2309,-7.043287037,20.86095238,-6.242666667,20.67391304,42.83,-90.79,317
2310,-6.834415584,18.27207207,-5.896376812,19.17878788,44.09,-87.65,178
2311,-8.698809524,19.56606061,-7.601282051,19.82266667,44.63,-90.13,377
2312,-10.58355263,18.16232877,-9.062820513,18.70533333,45.13,-90.34,448
2313,-4.909722222,21.39647887,-3.467948718,21.71933333,43.07,-88.03,221
2314,-11.38389831,17.43846154,-9.550666667,17.57575758,45.89,-89.73,488
2315,-9.807017544,19.2879386,-7.802083333,19.58043478,44.53,-90.64,311
2317,-7.997186147,18.63423423,-6.515384615,19.20133333,44.88,-87.95,201
2318,-6.833333333,20.91103604,-5.529487179,21.262,44.02,-88.56,229
2319,-6.697747748,21.11759259,-5.348717949,21.2,43.53,-89.43,236
2320,-6.555405405,21.34413146,-5.664102564,21.32933333,43.05,-91.14,201
2321,-4.943243243,20.14211712,-3.638461538,20.35466667,42.7,-87.79,181
2322,-10.81029412,18.96218905,-9.315333333,19.31,45.82,-91.88,335
2324,-8.493981481,19.77714286,-7.163461538,19.74166667,43.56,-90.88,383
2325,-6.472943723,20.38333333,-5.511538462,20.616,43.17,-88.74,252
2326,-7.51779661,14.39942529,-6.230666667,15.81597222,43.77,-111.03,1962
2327,-8.086290323,20.49694444,-6.067391304,20.98939394,44.38,-108.03,1170
2328,-2.579960317,18.23455285,-1.842361111,19.36212121,41.15,-104.82,1868
2329,-2.584047619,18.38137255,-1.088888889,19.64637681,41.76,-104.82,1617
2330,-3.110416667,17.27354497,-2.895454545,19.20166667,44.52,-109.06,1549
2331,-5.777777778,20.11320755,-4.516666667,20.06470588,44.87,-104.15,1061
2332,-6.357878788,17.35555556,-4.850757576,17.42536232,43.23,-108.95,1699
2333,-4.844915254,14.3497076,-4.05952381,14.60833333,43.54,-109.66,2120
2334,-6.380714286,15.39362745,-5.527272727,16.16666667,41.26,-110.95,2080
2335,-6.391025641,17.96857923,-6.080392157,19.00588235,41.53,-109.48,1852
2336,-10.67010582,11.13251366,-9.356349206,11.90333333,44.56,-110.4,2399
2338,-5.689864865,17.26777778,-3.638888889,18.28888889,42.75,-104.48,1551
2340,-11.66440678,11.6039548,-10.72933333,12.56666667,43.86,-110.59,2072
2341,-4.58079096,20.35028736,-3.905797101,20.6530303,43.86,-104.21,1315
2342,-3.637777778,18.95225989,-1.757017544,19.53070175,41.17,-104.16,1579
2343,-6.875892857,18.37839506,-5.26,18.85072464,44.78,-108.76,1332
2344,-6.942948718,19.68639456,-6.327083333,20.31014493,43.03,-108.37,1510
2345,-8.370909091,18.22051282,-5.020833333,18.95555556,41.59,-109.07,2055
2346,-5.83442029,16.7281746,-5.328125,17.18229167,41.45,-106.81,2070
2347,-5.494871795,19.11393443,-4.136,19.85066667,44.84,-106.84,1143
2348,-2.845035461,20.2384058,-1.637777778,20.75333333,42.08,-104.22,1249
2349,-2.110344828,20.02818182,-1.268666667,20.68055556,42.11,-104.95,1414
2350,-7.19537037,20.11358025,-6.052083333,21.51031746,44.01,-107.97,1238
2353,-24.94242424,5.397727273,-22.65,5.114814815,70.13,-143.63,15
2354,-19.83541667,10.28295455,-16.81025641,11.52133333,66.87,-162.63,5
2355,-31.09166667,8.636666667,-29.34333333,9.856666667,69.37,-152.13,85
2356,-23.46266667,12.928,-20.92916667,13.83596491,66.92,-151.52,196
2357,-22.58432836,13.46590909,-21.47,14.75185185,65.17,-152.1,67
2358,-15.76466667,7.997959184,-13.92948718,9.43,64.5,-165.43,7
2359,-15.81264368,10.82142857,-15.3,NA,63.88,-160.8,6
2360,-14.41444444,11.65172414,-12.22564103,12.36733333,60.78,-161.8,46
2361,-21.24252874,13.24252874,-18.72948718,14.26866667,62.97,-155.62,103
2362,-14.77738095,10.32345679,-13.64705882,11.26666667,62.1,-152.75,560
2363,-11.65098039,13.256,-8.515384615,14.34533333,62.3,-150.1,109
2364,-10.32115385,10.61025641,-8.371428571,12.0952381,60.57,-151.25,29
2365,-22.07073171,14.74416667,-20.07307692,15.71866667,64.82,-147.87,138
2366,-19.23793103,13.74022989,-15.7375,14.47037037,64,-145.73,391
2367,-20.53571429,11.94938272,-17.26083333,12.80833333,62.15,-145.45,481
2368,-10.08888889,12.93459119,-7.232051282,13.904,61.17,-150.02,40
2369,-5.777873563,11.9941358,-3.616666667,12.68333333,61.13,-146.35,10
2370,-3.874293785,11.99883041,-2.358333333,12.58833333,60.12,-149.45,18
2371,-26.22380952,13.28024691,-23.7047619,13.76785714,62.97,-141.94,522
2372,-3.844345238,10.62559524,-2.255952381,11.93928571,60.5,-145.5,13
2373,-3.42016129,7.25497076,-3.6125,7.888405797,57.15,-170.22,9
2374,-2.236309524,9.405357143,-1.475694444,10.00555556,55.2,-162.72,31
2375,-9.712244898,11.81550388,-7.391025641,12.31733333,58.68,-156.65,15
2376,-4.693421053,10.83761905,-3.096794872,11.88533333,59.63,-151.5,22
2377,-1.348809524,10.71878788,-0.4,12.02666667,57.75,-152.5,34
2378,-2.346078431,10.859375,-1.312820513,11.942,59.52,-139.67,9
2379,1.014814815,12.31728395,2.479166667,12.79791667,57.07,-135.35,20
2380,-2.177291667,12.41666667,-1.638095238,13.36282051,58.3,-134.41,8
2381,-1.081871345,13.18033333,0.221666667,13.71833333,56.48,-132.37,13
2382,1.301190476,13.24444444,3.064102564,14.408,55.03,-131.57,34
2383,-0.055555556,7.790123457,0.2875,7.527777778,52.72,174.1,31
2384,0.190123457,8.658024691,0.888888889,8.993333333,51.88,-176.65,4
2385,20.58148148,28.51372549,21.68939394,28.83939394,24.58,-81.68,7
2386,20.71781609,27.99583333,21.11217949,28.768,25.82,-80.28,4
2387,20.55555556,27.60555556,21.385,28.65,25.72,-80.28,4
2388,19.12878788,27.58560606,19.9974359,28.324,26.68,-80.1,6
2389,16.09206349,27.34166667,16.97628205,28.09866667,28.43,-81.32,32
2390,14.80909091,26.52727273,15.46904762,27.12142857,29.18,-81.05,8
2391,12.71155303,26.30842912,12.65384615,27.14466667,30.4,-81.7,9
2392,11.94313725,26.15490196,13.0625,26.6047619,30.22,-81.88,27
2394,10.90769231,27.16363636,12.30694444,27.48181818,31.15,-81.38,4
2395,9.079487179,26.20833333,10.8,27.04444444,32.48,-80.72,10
2398,8.14057971,26.08939394,8.579487179,26.67916667,33.37,-81.97,45
2399,7.874329502,26.18888889,7.935507246,26.32045455,33.65,-84.42,315
2400,11.58222222,26.90786517,11.50347222,27.44782609,30.68,-88.25,67
2401,9.454545455,27.05227273,9.896153846,27.22638889,32.52,-84.95,136
2402,9.889393939,27.5469697,9.894230769,28.06666667,32.3,-86.4,62
2403,7.749275362,26.20793651,7.858730159,26.67833333,33.57,-86.75,192
2404,6.83452381,25.33076923,7.50952381,25.67051282,33.58,-85.85,186
2406,10.59888889,26.80769231,10.70833333,27.07142857,31.18,-90.47,125
2407,8.65375,26.01181435,8.49,26.58985507,32.33,-88.75,94
2408,7.181481481,25.49583333,8.721428571,26.53809524,32.55,-88.57,88
2409,9.172222222,26.92666667,9.188,27.42533333,32.32,-90.08,101
2410,11.875,27.67333333,11.90075758,28.19122807,30.12,-93.22,10
2411,12.34848485,27.91111111,12.65833333,27.95714286,29.95,-94.02,4
2412,13.8662963,28.70074074,14.01333333,29.19652778,29.3,-94.8,16
2413,12.72121212,28.1968254,12.73733333,28.89791667,29.97,-95.35,33
2414,12.76515152,28.29393939,13.29404762,28.39404762,29.65,-95.28,15
2415,9.790740741,28.15962963,9.941666667,28.58533333,32.47,-93.78,79
2417,15.70952381,29.69047619,17.35416667,30.40138889,26.18,-98.23,30
2419,15.07222222,28.75666667,15.61060606,28.88,27.68,-97.28,6
2420,14.36777778,29.84358974,14.74166667,29.75,28.37,-97.67,60
2422,13.02954545,28.51060606,13.536,29.00069444,28.85,-96.92,36
2424,8.957142857,28.59416667,9.509722222,28.775,31.62,-97.22,155
2426,8.48115942,29.20909091,8.965333333,29.37028986,32.9,-97.03,182
2427,8.969333333,29.55208333,10.04166667,28.76666667,32.73,-96.97,143
2428,8.666666667,29.17121212,9.294871795,28.87051282,32.85,-96.85,134
2429,11.89090909,29.79090909,12.81666667,30.321875,29.37,-100.92,313
2432,9.611904762,30.2,9.988095238,30.1525641,31.78,-103.2,857
2433,8.209126984,28.28412698,8.876,28.45972222,32.42,-99.68,546
2434,5.509166667,26.45964912,5.988888889,26.56594203,33.65,-101.82,988
2435,7.601515152,25.21587302,8.392307692,25.93076923,31.47,-109.6,1250
2437,13.76321839,33.24372549,14.3557971,34.53863636,33.43,-112.02,337
2439,14.35454545,32.53293651,15.51,33.49333333,32.73,-114.62,63
2440,12.44924242,33.02380952,13.76428571,33.43571429,33.62,-114.72,118
2441,13.18735632,19.69224806,14.41410256,20.71866667,32.73,-117.17,9
2442,12.43888889,19.09333333,13.59242424,19.6469697,32.7,-117.2,15
2443,12.5754386,19.84561404,13.04444444,20.62666667,32.85,-117.12,128
2444,12.12518519,19.51647727,13.85897436,19.94666667,33.72,-118.27,-999
2445,13.03888889,20.95277778,13.69285714,21.425,33.67,-117.73,116
2446,6.546666667,25.29393939,8.4875,25.87638889,34.7,-77.38,5
2447,5.901606426,25.05421687,6.362820513,25.936,35.87,-78.78,134
2448,5.271296296,24.38333333,6.821212121,24.95606061,36.82,-76.03,8
2449,5.800666667,25.18666667,6.55,25.52777778,36.95,-76.28,10
2450,7.487301587,25.16825397,8.110416667,25.35833333,34.9,-76.88,11
2451,7.158974359,25.13030303,7.45,25.66,35.07,-77.05,5
2452,6.919298246,25.8245614,7.552380952,26.28,33.95,-83.32,247
2453,5.901851852,25.0462963,6.346376812,25.61893939,35.22,-80.93,234
2454,4.407142857,23.89487179,5.340740741,24.28541667,35.73,-81.38,348
2455,4.05920398,22.33283582,4.316666667,22.786,35.43,-82.55,661
2456,2.863636364,22.83181818,3.480769231,22.93055556,36.48,-82.4,474
2457,4.62254902,24.67916667,5.174358974,25.07333333,36.08,-79.95,270
2458,4.538888889,25.44545455,6.317857143,25.63928571,34.65,-86.77,192
2459,6.518939394,25.93314394,6.46,26.49305556,35.03,-85.2,210
2460,4.864559387,24.69254902,4.871794872,25.07466667,35.8,-83.98,299
2461,1.49047619,21.86190476,3.444047619,22.44285714,35.95,-85.08,573
2462,2.939583333,24.12857143,4.716666667,24.64047619,36.02,-84.23,275
2463,4.670740741,25.41444444,4.891666667,25.68933333,36.12,-86.68,180
2464,6.542509363,26.9670412,6.598412698,27.4125,35.05,-90,87
2465,5.523015873,26.93981481,6.173333333,27.10666667,35.35,-89.87,90
2466,4.169047619,25.43333333,4.665151515,24.98333333,35.6,-88.92,132
2467,6.605925926,26.83333333,6.523015873,27.47833333,34.83,-92.25,165
2468,6.269607843,27.86941176,6.428985507,28.32222222,35.33,-94.37,141
2469,6.504545455,28.63712121,6.946153846,28.73733333,33.97,-98.48,314
2471,4.232916667,26.75991561,4.996666667,27.14927536,35.38,-97.6,398
2473,2.49,24.65,3.328333333,24.08333333,36.02,-102.55,1216
2474,3.692105263,25.0509009,4.429710145,25.66969697,35.22,-101.72,1098
2475,3.118859649,24.65555556,3.878666667,25.3942029,35.05,-106.62,1620
2476,1.339130435,24.16212121,3.031746032,24.7325,35.02,-110.73,1488
2477,3.281060606,22.19242424,4.248484848,22.55757576,34.65,-112.43,1531
2478,-2.76991342,15.87699531,-0.456666667,17.39259259,35.1,-111.7,2135
2479,9.104347826,26.88666667,10.64074074,27.61041667,35.43,-119.05,150
2480,9.35959596,31.76451613,10.41133333,32.76594203,36.08,-115.17,664
2481,8.189583333,22.04761905,9.170512821,21.99358974,35.67,-120.63,243
2482,11.4326087,16.43833333,12.32708333,17.35606061,34.12,-119.12,3
2483,11.02280702,16.71568627,11.77916667,17.4531746,34.9,-120.45,73
2484,4.495977011,24.8005848,4.897101449,25.58115942,37.5,-77.33,54
2485,-0.1375,23.16190476,1.744444444,23.62666667,38.95,-77.45,98
2486,3.43256705,25.0748062,4.050793651,25.88916667,38.85,-77.03,20
2487,2.536666667,24.06333333,3.578787879,24.44305556,38.5,-77.3,4
2488,1.175833333,23.67333333,2.436805556,24.08333333,39.18,-76.67,45
2489,1.437962963,22.27222222,2.070512821,23.34266667,39.45,-74.57,20
2490,-0.387179487,21.7,1.116666667,22.53194444,39.37,-75.07,22
2491,1.61984127,24.1,2.326515152,24.76363636,40,-75.2,9
2492,0.783333333,23.12727273,1.608333333,23.42380952,39.67,-75.6,24
2495,2.705925926,22.97185185,3.199074074,23.47916667,37.33,-79.2,286
2496,3.410144928,23.85606061,3.976923077,24.174,37.32,-79.97,358
2497,0.787719298,20.42982456,1.157692308,21.188,37.78,-81.12,766
2498,-1.016666667,19.79047619,1.079761905,20.27179487,37.3,-81.22,875
2499,1.725,22.81,2.483333333,23.25066667,38.37,-81.6,299
2500,0.508230453,22.36666667,0.721212121,22.40909091,39.35,-81.43,262
2501,-0.501111111,19.63111111,-0.086111111,20.49444444,38.88,-79.85,604
2502,0.425641026,21.52121212,0.406410256,21.89861111,39.65,-79.92,378
2503,0.681976744,23.60078431,0.948076923,23.64066667,39.05,-84.67,267
2505,1.626104418,23.75487805,1.996969697,23.80227273,38.03,-84.6,301
2506,2.934644195,25.36136364,3.018589744,25.44266667,38.18,-85.73,149
2507,1.896825397,22.99206349,2.315277778,23.44637681,38.37,-82.55,255
2508,-0.080149813,23.31800766,0.196527778,23.53472222,40,-82.88,254
2509,-0.667424242,23.18863636,-0.328846154,23.356,39.9,-84.2,306
2510,2.116438356,25.27685185,2.357051282,25.35555556,38.05,-87.53,118
2511,1.663333333,25.84722222,1.895512821,26.11466667,38.75,-90.37,172
2512,2.89047619,25.29166667,3.135833333,25.33859649,37.07,-88.77,126
2513,-0.524344569,23.61060606,-0.001449275,23.84637681,39.73,-86.27,246
2514,-1.911481481,23.33,-1.016666667,23.00119048,39.8,-89.7,179
2515,2.313821138,24.81626016,2.448717949,25.18933333,37.23,-93.38,387
2516,2.557142857,24.17142857,3.796428571,24.53214286,36.27,-93.15,418
2517,2.723809524,25.82638889,3.498809524,25.49871795,37.15,-94.5,298
2518,0.637916667,24.87991453,0.930128205,24.832,38.82,-92.22,274
2519,0.57965368,25.82380952,1.144444444,25.73333333,39.12,-94.6,228
2520,1.288617886,25.85,1.656410256,26.216,37.65,-97.43,409
2521,0.330740741,24.84888889,1.145333333,25.348,37.77,-99.97,790
2522,-0.223076923,24.93888889,0.727777778,23.5,37.93,-100.72,878
2523,0.169879518,25.47108434,0.792307692,25.68933333,39.07,-95.62,270
2525,-6.986363636,16.92727273,-7.152380952,17.1075,37.43,-105.87,2299
2526,-0.222222222,22.3473251,0.394166667,23.52037037,38.28,-104.5,1439
2528,-0.383333333,23.6969697,0.675,24.40909091,38.05,-103.52,1277
2529,-1.313636364,22.93030303,-0.556410256,22.97066667,39.37,-101.68,1124
2530,-1.229166667,19.57333333,-0.163095238,20.05972222,38.82,-104.72,1882
2533,-3.207264957,22.24517544,-2.171153846,23.34933333,39.12,-108.53,1475
2534,3.565873016,22.73015873,4.23452381,23.53461538,37.37,-118.37,1253
2535,0.76,21.42888889,1.596428571,22.02361111,38.07,-117.08,1654
2537,-3.514492754,17.67121212,-2.722,18.5057971,39.28,-114.85,1909
2539,7.405882353,23.3625,8.649122807,23.63796296,37.9,-121.25,8
2540,11.21226054,15.62170543,10.85576923,17.37533333,37.62,-122.38,5
2541,0.596190476,23.44095238,1.340277778,23.79848485,40.7,-74.17,8
2542,0.03,22.58666667,1.528571429,22.97777778,40.78,-73.77,7
2543,-0.159090909,21.80984848,0.488461538,22.30897436,41.17,-73.13,8
2544,-2.003174603,21.64166667,-1.282666667,22.32028986,41.93,-72.68,55
2545,-1.32394636,20.78078431,0.028846154,21.88985507,42.37,-71.03,9
2546,-2.452631579,21.04736842,-1.385714286,21.22962963,41.33,-75.73,289
2547,-1.970238095,20.39487179,-1.073611111,20.69444444,40.3,-78.32,450
2548,-5.764102564,19.08787879,-5.653571429,19.45357143,43.35,-73.62,97
2549,-0.986296296,21.28555556,-0.63974359,21.87933333,40.5,-80.22,373
2550,-5.145833333,18.85238095,-3.758333333,19.2,41.18,-78.9,552
2551,-1.575641026,21.76730769,-1.25,22.01066667,40.92,-81.43,378
2552,-0.91025641,21.57179487,-0.36547619,21.8547619,39.95,-81.9,270
2554,-4.690517241,19.19242424,-4.804166667,19.09444444,42.67,-77.18,303
2555,-1.556521739,21.72575758,-0.983333333,21.97719298,41.42,-81.87,245
2556,-2.631111111,20.73690476,-2.166666667,20.86904762,40.82,-82.52,396
2557,-2.777333333,20.37066667,-1.969230769,20.57066667,41.25,-80.67,365
2558,-3.777777778,21.61904762,-2.547916667,22.62083333,42,-87.9,205
2559,-3.176,22.118,-2.8125,21.72222222,42.08,-87.83,197
2560,-1.615185185,24.39,-1.158974359,24.33866667,40.67,-89.68,202
2561,-2.663888889,22.00798122,-2.214102564,22.248,41,-85.2,252
2562,-2.26741573,22.29280303,-1.664814815,22.9625,41.78,-87.75,190
2563,-3.019230769,21.58333333,-2.548666667,21.944,41.7,-86.32,238
2564,-2.736296296,21.48962963,-2.291025641,21.988,41.6,-83.8,211
2565,-1.038888889,22.34583333,-0.720833333,22.25833333,41.02,-83.67,243
2567,-2.345454545,21.85666667,-1.64047619,22.28809524,42.42,-83.02,195
2568,-3.942424242,20.63939394,-3.364285714,20.32380952,42.27,-84.47,306
2569,-5.030740741,19.74592593,-3.871428571,19.95714286,42.8,-84.6,256
2570,-5.028070175,21.72105263,-4.017857143,21.77619048,42.2,-89.1,223
2571,-3.825308642,22.94814815,-3.349333333,23.03888889,41.45,-90.5,177
2572,-4.622619048,22.39047619,-4.033333333,22.27619048,41.1,-92.45,256
